sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,sleeper_market_projection_source,sleeper_market_raw_coverage,sleeper_market_missing_keys,sleeper_market_published_key,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_model_supported_mean,diagnostic_model_scoring_keys,diagnostic_model_unsupported,diagnostic_model_coverage,diagnostic_component_model_mean,diagnostic_component_market_mean,diagnostic_component_raw_delta,diagnostic_common_scoring_keys,diagnostic_bridge_unsupported,diagnostic_bridge_coverage,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,diagnostic_market_anchor_mean,diagnostic_model_anchor_mean,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
1837,00-0031345,Jimmy Garoppolo,canonical_id,QB,,LA,False,685.4,adp_ppr,12.32,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.32,0.7247058823529412,-12.225602928711393,-2.0270290309423444,10.630429382320038,24.597738726138125,39.00363213076289,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,83.03945945376016,4.884674085515304,83.03945945376016,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,83.03945945376016,,13.174561437358513,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-4.847950810463729,""opportunity_xfp_realized_prior4"":2.1331720417589906,""prev__passing_yards"":-1.2386524135803914,""prev__passing_tds"":-1.1196240751151565,""prev__rushing_yards"":-0.8452567708619502,""snap_share_prior4"":-0.6261894388531531,""xfp_residual_prior4"":-0.4528630680772289,""prev__rushing_tds"":-0.31010290616664477}",70,192.0,67.0,False,,,-57.544898016401646,142.458431372549,200.00332938895065,25.494561437358517,13.174561437358513,106.93637530323468,58.0,134.0,True,0.9489585086471202,11.147532406416168,23.80499081967855,37.77230016349664,52.1781935681214,"FIE diagnostic is higher; main model signals: prior-season fantasy production, recent opportunity-based expected production, prior passing-yard production.",Diagnostic model
4464,00-0033319,Nick Mullens,canonical_id,QB,,JAX,False,660.0,adp_ppr,12.04,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,12.04,0.708235294117647,-11.695426455330844,-2.242761722049096,10.04514973123144,24.180098817467236,38.48669264767076,63,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,81.32762811769561,4.78397812457033,81.32762811769561,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,81.32762811769561,,11.742730101293963,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-4.729350975249091,""opportunity_xfp_realized_prior4"":2.108749314390179,""prev__passing_yards"":-1.2070779408075372,""prev__passing_tds"":-1.1196240751151565,""snap_share_prior4"":-0.9417600898699057,""prev__rushing_yards"":-0.778644427768364,""xfp_residual_prior4"":-0.44171907641830543,""prev__rushing_tds"":-0.31010290616664477}",71,132.0,69.0,False,,,-57.544898016401646,142.458431372549,200.00332938895065,23.782730101293964,11.742730101293963,97.5309809077572,61.0,71.0,True,0.0473036459631224,9.49996837924487,21.787879832525405,35.9228289187612,50.22942274896472,"FIE diagnostic is higher; main model signals: prior-season fantasy production, recent opportunity-based expected production, prior passing-yard production.",Diagnostic model
260,00-0026300,Josh Johnson,canonical_id,QB,,WAS,False,544.0,adp_ppr,11.34,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,11.34,0.6670588235294117,-12.901201527548732,-2.92107672007738,9.396654990662988,23.49704406960018,37.90781387322835,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,141.90805065829852,8.347532391664618,141.90805065829852,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,141.90805065829852,,73.02315264189687,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-1.7447922354662797,""opportunity_xfp_realized_prior4"":1.2255204917399427,""prev__passing_tds"":-0.7945462945284966,""pfr_times_sacked_prior4"":-0.6620207715467645,""xfp_residual_prior4"":-0.4750613702283177,""snap_share_prior4"":-0.47169130762620176,""prev__passing_yards"":-0.4143924927732482,""prev__rushing_tds"":0.38897403229136474}",70,77.0,77.0,False,,,-57.544898016401646,142.458431372549,200.00332938895065,84.36315264189687,73.02315264189687,643.9431449902722,46.0,31.0,True,60.121951114348136,70.10207592181949,82.41980763255987,96.52019671149704,110.93096651512522,"FIE diagnostic is higher; main model signals: prior-season fantasy production, recent opportunity-based expected production, prior passing-TD production.",Diagnostic model
3257,00-0033119,Jacoby Brissett,canonical_id,QB,ARI,ARI,False,243.0,adp_ppr,153.0,SLEEPER_RAW_LEAGUE_REPLAY,0.75,pass_2pt|rush_2pt,pts_ppr,153.0,9.0,117.63725306135984,133.60641282110058,152.17277168263422,171.30875293582324,189.30944649867223,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,241.1255130494644,14.183853708792023,241.1255130494644,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,241.1255130494644,,30.58061503306277,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":1.2333037739734651,""pfr_times_sacked_prior4"":0.5405187613543724,""prev__passing_tds"":0.48254498634766796,""opportunity_xfp_realized_prior4"":-0.4745926358295078,""prev__passing_yards"":0.3595381932380671,""pfr_times_pressured_pct_prior4"":-0.2816937939463801,""snap_share_prior4"":0.27450179425716026,""prev__rushing_tds"":-0.16030070506849994}",73,36.0,30.0,False,,,-57.544898016401646,142.458431372549,200.00332938895065,183.5806150330628,30.58061503306277,19.98733008696913,23.0,13.0,True,148.2178680944226,164.18702785416335,182.753386715697,201.889367968886,219.89006153173503,"FIE diagnostic is higher; main model signals: prior-season fantasy production, pfr times sacked, prior passing-TD production.",Diagnostic model
11565,00-0039923,J.J. McCarthy,canonical_id,QB,MIN,MIN,False,224.2,adp_ppr,13.62,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.5,fum_lost|pass_2pt|rush_2pt|rush_td,pts_ppr,13.62,0.8011764705882353,-10.9799550120316,-1.055552158589684,11.739776347958085,25.903150597200863,40.72978840376885,64,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,239.1394012696478,14.06702360409693,239.1394012696478,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,239.1394012696478,,167.97450325324616,fum_lost|pass_2pt|pass_int|pass_td|pass_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""pfr_times_sacked_prior4"":0.7123101231973922,""opportunity_xfp_realized_prior4"":0.5769945558740553,""opportunity_change_score_prior1"":0.5365058369906451,""prev__rushing_tds"":0.5287894199829668,""xfp_residual_prior4"":0.5169806238522007,""pfr_times_pressured_pct_prior4"":-0.4532362086123722,""team_pass_attempts_prior4_team"":-0.22738719251433054,""prev__rushing_yards"":0.2255366443674477}",72,26.0,49.0,False,,,-57.544898016401646,142.458431372549,200.00332938895065,181.59450325324616,167.97450325324616,1233.2929754276518,25.0,1.0,True,156.99454824121457,166.91895109465648,179.71427960120425,193.87765385044705,208.704291657015,"FIE diagnostic is higher; main model signals: pfr times sacked, recent opportunity-based expected production, recent role-change signal.",Diagnostic model
11299,00-0038440,Zavier Scott,canonical_id,RB,MIN,MIN,False,693.0,adp_ppr,5.6,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.6,0.3294117647058823,-12.953893157100945,-5.577895780493719,4.185862080705789,14.62939492986721,25.87802478547276,64,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,63.97842510896611,3.7634367711156536,63.97842510896611,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,63.97842510896611,,30.55483645611789,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-1.4019285711855751,""prev__rushing_yards"":-0.7217013049183428,""carry_share_prior4"":-0.6352346073469876,""opportunity_xfp_realized_prior4"":-0.5839377432735229,""offense_snap_share_prior4"":0.3383887518007955,""prev__rushing_tds"":-0.14995225089916323,""prev__receptions"":-0.13054013073681622,""target_share_prior4"":-0.12842920582296122}",72,404.0,117.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,36.15483645611789,30.55483645611789,545.6220795735338,86.0,318.0,True,17.600943299016947,24.97694067562417,34.74069853682368,45.1842313859851,56.43286124159065,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
7561,00-0036567,Elijah Mitchell,canonical_id,RB,,KC,False,692.5,adp_ppr,9.3,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,9.3,0.5470588235294118,-9.383027092671352,-2.0195266842004145,7.888483812138929,18.80416879716067,29.958597794185188,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,32.960270426405025,1.9388394368473545,32.960270426405025,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,32.960270426405025,,-4.163318226443199,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-2.5765862683818215,""prev__rushing_yards"":-1.0554044019892805,""prev__receptions"":-0.6246465945297134,""prev__receiving_yards"":-0.432733379950437,""inside_5_carry_share_prior4"":-0.2534199598810392,""prev__rushing_tds"":-0.14995225089916323,""target_share_prior4"":-0.13978154803205076,""backfield_competitor_count"":0.08641188192522539}",70,402.0,104.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,5.136681773556802,-4.163318226443199,-44.766862649926864,115.0,287.0,True,-13.54634531911455,-6.182844910643613,3.72516558569573,14.640850570717472,25.79527956774199,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior rushing-yard production, prior reception volume.",Diagnostic model
13047,00-0040067,Jacardia Wright,canonical_id,RB,SEA,SEA,False,677.2,adp_ppr,4.3,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,4.3,0.2529411764705882,-14.12510687594515,-6.669122018983426,2.723313990685192,13.533807544531008,24.551393073837644,62,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,57.75117433851502,3.3971279022655896,57.75117433851502,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,57.75117433851502,,25.627585685666805,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-1.9173396015880098,""prev__receptions"":-0.6246465945297134,""prev__receiving_yards"":-0.432733379950437,""prev__rushing_yards"":-0.4114159690453656,""prev__rushing_tds"":-0.14995225089916323,""carry_share_prior4"":-0.14434556526710535,""backfield_competitor_count"":0.08641188192522539,""opportunity_xfp_realized_prior4"":-0.05934406103421274}",70,362.0,128.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,29.92758568566681,25.627585685666805,595.990364782949,92.0,270.0,True,11.502478809721657,18.95846366668338,28.350899676352,39.16139323019782,50.178978759504446,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior reception volume, prior receiving-yard production.",Diagnostic model
12516,00-0040205,Kalel Mullings,canonical_id,RB,TEN,TEN,False,690.0,adp_ppr,5.6,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,5.6,0.3294117647058823,-12.673836175152267,-5.159473555146036,4.081825832457021,14.895497820447872,25.731174260586695,63,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,7.551679044206787,0.4442164143651051,7.551679044206787,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,7.551679044206787,,-25.871909608641424,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-2.5189021850373625,""prev__rushing_yards"":-0.9990554141066881,""carry_share_prior4"":-0.8211685514342512,""opportunity_xfp_realized_prior4"":-0.7890948408701911,""prev__receptions"":-0.6246465945297134,""backfield_competitor_count"":-0.5028436107776411,""prev__receiving_yards"":-0.432733379950437,""offense_snap_share_prior4"":0.4234529284575363}",71,394.0,117.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,-20.271909608641423,-25.871909608641424,-461.99838586859687,135.0,259.0,True,-38.54574578379369,-31.03138316378746,-21.790083776184403,-10.976411788193552,-0.1407353480547257,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
11510,00-0038738,Hunter Luepke,canonical_id,RB,DAL,DAL,False,666.0,adp_ppr,9.0,SLEEPER_PUBLISHED_TOTAL_FALLBACK,0.375,fum_lost|rec_2pt|rec_td|rush_2pt|rush_td,pts_ppr,9.0,0.5294117647058824,-10.253498640903343,-2.299021248108972,7.64016646485922,18.60889911579644,29.69938179116265,65,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,49.16478088346415,2.89204593432142,49.16478088346415,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,49.16478088346415,,12.341192230615931,fum_lost|rec|rec_2pt|rec_td|rec_yd|rush_2pt|rush_td|rush_yd,,1.0,1.0,,"{""prev_fantasy_ppg"":-1.705438887261427,""prev__rushing_yards"":-0.8921073350642165,""carry_share_prior4"":-0.6617287622735898,""opportunity_xfp_realized_prior4"":-0.4577681062483801,""prev__receptions"":-0.264150552068569,""offense_snap_share_prior4"":0.16395335156798535,""prev__receiving_yards"":-0.1533792844526305,""prev__rushing_tds"":-0.14995225089916323}",73,338.0,107.0,False,,,-27.823588652848212,93.21724137931034,121.04083003215857,21.34119223061593,12.341192230615931,137.12435811795478,100.0,238.0,True,2.087693589712586,10.04217098250696,19.98135869547515,30.95009134641237,42.04057402177858,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
